systolic_mmhg,diastolic_mmhg,map_mmhg,respiration_bpm,r1_pi_value,r2_pi_value,r3_pr_bpm_value,r3_pi_value,r1_events,r2_events,r3_events
81,58,68,13,0.5,2.6,97.0,0.49,,,
81,58,68,13,0.51,2.6,98.0,0.49,,,
81,58,68,13,0.51,2.6,98.0,0.5,,,
81,58,68,13,0.52,2.6,99.0,0.5,,,
81,58,68,13,0.52,2.7,99.0,0.5,,,
81,58,68,13,0.52,2.7,100.0,0.51,,,
82,58,68,13,0.52,2.7,100.0,0.51,,,
82,59,69,13,0.52,2.7,100.0,0.51,,,
83,59,70,13,0.52,2.7,100.0,0.52,,,
83,59,70,13,0.51,2.5,102.0,0.52,,,
83,59,70,13,0.51,2.5,102.0,0.52,,,
82,59,69,13,0.51,2.5,103.0,0.51,,,
82,59,69,13,0.51,2.5,102.0,0.51,,,
83,59,70,13,0.51,2.5,101.0,0.51,,,
83,59,70,13,0.51,2.5,100.0,0.51,,,
83,59,70,13,0.51,2.5,99.0,0.51,,,
83,59,70,13,0.52,2.5,99.0,0.51,,,
84,59,70,13,0.52,2.5,99.0,0.51,,,
83,59,70,13,0.52,2.6,100.0,0.51,,,
83,59,70,13,0.52,2.6,101.0,0.51,,,
81,59,68,13,0.52,2.6,101.0,0.51,,,
81,58,68,13,0.53,2.6,101.0,0.51,,,
81,58,68,13,0.53,2.6,100.0,0.51,,,
81,58,68,13,0.53,2.6,100.0,0.51,,,
80,58,68,13,0.54,2.6,100.0,0.52,,,
80,58,68,13,0.54,2.6,99.0,0.53,,,
81,58,68,13,0.54,2.6,99.0,0.53,,,
81,58,68,13,0.54,2.6,99.0,0.53,,,
82,59,69,13,0.55,2.6,99.0,0.53,,,
77,56,65,13,0.55,2.6,98.0,0.53,,,
77,56,65,13,0.55,2.6,98.0,0.54,,,
76,56,65,13,0.55,2.7,99.0,0.54,,,
76,55,64,13,0.55,2.7,99.0,0.54,,,
76,56,65,13,0.56,2.7,101.0,0.54,,,
76,55,64,14,0.56,2.7,101.0,0.54,,,
76,56,64,14,0.56,2.7,101.0,0.54,,,
77,56,65,14,0.56,2.7,101.0,0.55,,,
78,57,66,14,0.57,2.7,101.0,0.55,,,
80,57,67,14,0.57,2.7,101.0,0.55,,,
77,56,65,14,0.57,2.7,101.0,0.55,,,
75,55,63,14,0.57,2.7,101.0,0.55,,,
75,55,63,14,0.57,2.7,101.0,0.55,,,
75,55,63,14,0.57,2.7,102.0,0.56,,,
75,55,63,14,0.56,2.7,102.0,0.56,,,
75,55,63,14,0.56,2.7,102.0,0.56,,,
75,55,63,14,0.56,2.7,102.0,0.56,,,
75,55,63,14,0.55,2.7,102.0,0.56,,,
75,55,63,14,0.55,2.7,102.0,0.56,,,
76,55,64,14,0.55,2.7,102.0,0.56,,,
76,56,64,14,0.55,2.7,102.0,0.56,,,
77,56,65,14,0.55,2.7,101.0,0.57,,,
77,56,65,13,0.55,2.7,101.0,0.57,,,
75,55,63,13,0.55,2.7,101.0,0.57,,,
75,55,63,13,0.55,2.7,100.0,0.57,,,
75,55,63,13,0.55,2.7,100.0,0.57,,,
75,55,63,13,0.55,2.7,99.0,0.57,,,
75,55,63,13,0.55,2.7,99.0,0.57,,,
77,56,65,13,0.55,2.7,100.0,0.57,,,
77,56,65,13,0.55,2.8,101.0,0.58,,,
77,56,65,13,0.56,2.8,101.0,0.58,,,
77,56,65,13,0.56,2.8,101.0,0.58,,,
80,58,68,13,0.57,2.9,101.0,0.58,,,
80,58,68,13,0.57,2.9,100.0,0.58,,,
80,58,68,13,0.57,2.9,100.0,0.58,,,
80,58,68,13,0.58,2.9,100.0,0.59,,,
80,58,68,13,0.58,2.9,101.0,0.59,,,
80,58,67,13,0.58,2.9,101.0,0.59,,,
80,57,67,13,0.58,2.9,101.0,0.59,,,
80,58,67,13,0.58,2.9,102.0,0.59,,,
80,57,67,13,0.58,2.9,101.0,0.6,,,
80,57,67,13,0.58,2.9,102.0,0.6,,,
79,57,66,13,0.58,2.9,102.0,0.6,,,
80,57,67,13,0.58,2.9,103.0,0.6,,,
77,56,65,13,0.58,2.9,103.0,0.59,,,
77,56,65,14,0.58,2.9,103.0,0.59,,,
78,57,66,14,0.58,2.8,101.0,0.59,,,
78,56,66,14,0.58,2.8,100.0,0.6,,,
81,58,68,14,0.58,2.8,99.0,0.6,,,
81,58,68,14,0.58,2.9,99.0,0.6,,,
81,58,68,14,0.58,2.9,99.0,0.6,,,
81,58,68,14,0.58,2.9,100.0,0.6,,,
81,58,68,14,0.59,2.9,101.0,0.61,,,
81,58,68,14,0.59,2.9,102.0,0.61,,,
80,58,67,13,0.59,2.9,102.0,0.61,,,
79,57,66,13,0.59,2.9,103.0,0.62,,,
79,57,66,13,0.59,2.9,104.0,0.62,,,
79,57,66,13,0.59,2.9,104.0,0.62,,,
78,57,66,13,0.59,2.9,104.0,0.62,,,
78,57,66,13,0.59,2.9,104.0,0.63,,,
77,56,65,13,0.58,2.8,104.0,0.63,,,
78,57,66,13,0.58,2.8,103.0,0.63,,,
79,57,66,13,0.57,2.8,102.0,0.63,,,
79,57,66,13,0.57,2.8,102.0,0.63,,,
80,57,67,13,0.57,2.8,102.0,0.62,,,
79,57,66,13,0.57,2.8,102.0,0.62,,,
79,57,66,13,0.57,2.8,102.0,0.62,,,
79,57,66,13,0.57,2.8,101.0,0.62,,,
80,57,67,13,0.57,2.8,101.0,0.62,,,
80,57,67,13,0.58,2.8,101.0,0.62,,,
80,57,67,13,0.58,2.9,101.0,0.62,,,
79,57,66,13,0.59,2.9,102.0,0.62,,,
77,56,65,13,0.6,2.9,102.0,0.62,,,
78,56,65,13,0.6,2.9,103.0,0.63,,,
78,57,66,13,0.6,2.9,103.0,0.63,,,
78,57,66,13,0.61,2.9,103.0,0.64,,,
78,57,66,13,0.61,2.9,103.0,0.64,,,
78,56,65,13,0.61,2.9,102.0,0.64,,,
80,57,67,13,0.61,2.9,101.0,0.65,,,
78,57,66,13,0.61,3.0,101.0,0.65,,,
79,57,66,13,0.62,3.0,102.0,0.65,,,
78,57,66,13,0.62,3.0,102.0,0.65,,,
81,58,68,13,0.62,3.0,102.0,0.65,,,
81,58,68,13,0.62,3.0,103.0,0.65,,,
80,58,67,13,0.62,3.0,104.0,0.65,,,
80,58,67,13,0.62,3.0,105.0,0.64,,,
80,58,68,13,0.62,2.9,106.0,0.64,,,
80,58,67,13,0.62,2.9,107.0,0.63,,,
80,58,67,13,0.62,2.9,107.0,0.63,,,
81,58,68,13,0.62,2.9,107.0,0.63,,,
81,58,68,13,0.62,2.9,107.0,0.62,,,
82,58,68,13,0.62,2.9,107.0,0.62,,,
81,58,68,13,0.62,2.9,107.0,0.61,,,
81,59,69,13,0.61,2.9,107.0,0.6,,,
81,58,68,13,0.61,2.8,107.0,0.6,,,
80,58,67,13,0.61,2.8,107.0,0.59,,,
80,57,67,13,0.61,2.8,106.0,0.59,,,
79,57,66,13,0.61,2.8,105.0,0.59,,,
78,57,66,13,0.61,2.8,105.0,0.59,,,
78,57,66,13,0.6,2.8,104.0,0.59,,,
78,57,66,13,0.6,2.8,104.0,0.59,,,
77,56,65,13,0.6,2.8,104.0,0.59,,,
77,56,65,13,0.6,2.8,104.0,0.59,,,
77,56,65,13,0.6,2.8,105.0,0.59,,,
77,56,65,13,0.6,2.8,105.0,0.6,,,
75,55,63,13,0.6,2.8,105.0,0.6,,,
75,55,63,13,0.6,2.8,105.0,0.6,,,
75,55,63,13,0.6,2.8,105.0,0.6,,,
75,55,63,13,0.6,2.8,105.0,0.6,,,
74,54,62,13,0.6,2.8,105.0,0.6,,,
74,55,63,13,0.6,2.8,104.0,0.6,,,
74,55,63,13,0.6,2.8,104.0,0.6,,,
75,55,63,14,0.6,2.8,104.0,0.6,,,
75,55,63,14,0.6,2.8,104.0,0.6,,,
75,55,63,14,0.6,2.8,104.0,0.6,,,
75,55,63,14,0.6,2.8,104.0,0.6,,,
75,55,63,14,0.61,2.8,104.0,0.6,,,
75,55,63,13,0.61,2.9,104.0,0.6,,,
75,55,63,13,0.61,2.9,105.0,0.6,,,
76,55,64,13,0.61,2.9,105.0,0.6,,,
76,55,64,14,0.62,2.9,105.0,0.6,,,
76,55,64,14,0.62,2.9,105.0,0.6,,,
78,57,66,14,0.62,2.9,105.0,0.6,,,
76,55,64,14,0.62,2.9,105.0,0.6,,,
75,55,63,14,0.63,2.9,105.0,0.61,,,
75,55,63,14,0.63,2.9,105.0,0.61,,,
77,56,65,14,0.63,2.9,106.0,0.61,,,
78,56,65,14,0.63,2.9,107.0,0.61,,,
78,56,65,14,0.63,2.9,107.0,0.61,,,
78,56,65,14,0.63,2.9,107.0,0.6,,,
78,56,65,14,0.63,2.9,107.0,0.6,,,
78,56,65,14,0.63,2.9,107.0,0.6,,,
79,57,66,14,0.63,2.8,107.0,0.6,,,
74,54,62,14,0.63,2.8,106.0,0.6,,,
75,55,63,14,0.63,2.8,106.0,0.6,,,
76,55,63,14,0.63,2.8,105.0,0.6,,,
76,55,63,14,0.63,2.8,105.0,0.61,,,
74,54,62,14,0.63,2.8,105.0,0.61,,,
76,55,63,14,0.63,2.8,106.0,0.61,,,
76,56,64,14,0.63,2.8,106.0,0.61,,,
76,56,64,14,0.63,2.8,106.0,0.61,,,
77,56,65,14,0.63,2.8,106.0,0.61,,,
77,56,65,14,0.63,2.8,105.0,0.62,,,
77,56,65,14,0.63,2.8,105.0,0.62,,,
77,56,65,14,0.63,2.8,105.0,0.62,,,
77,56,65,14,0.63,2.8,105.0,0.62,,,
80,57,67,14,0.63,2.8,105.0,0.62,,,
80,57,67,14,0.63,2.8,106.0,0.62,,,
80,57,67,14,0.64,2.8,106.0,0.62,,,
77,56,65,14,0.64,2.8,105.0,0.62,,,
76,56,64,14,0.64,2.8,104.0,0.62,,,
73,54,61,13,0.64,2.9,104.0,0.61,,,
73,54,61,13,0.65,2.9,105.0,0.61,,,
73,54,61,13,0.65,2.9,105.0,0.62,,,
73,54,61,13,0.65,2.9,105.0,0.62,,,
74,55,63,13,0.66,2.9,105.0,0.62,,,
74,55,63,13,0.66,2.9,105.0,0.62,,,
74,55,63,13,0.66,2.9,105.0,0.63,,,
74,55,63,13,0.66,2.9,105.0,0.63,,,
74,54,62,13,0.66,2.9,105.0,0.64,,,
73,54,61,13,0.66,2.9,105.0,0.64,,,
73,54,61,13,0.66,2.9,104.0,0.65,,,
74,54,62,13,0.66,2.9,104.0,0.66,,,
74,55,63,13,0.66,3.0,104.0,0.66,,,
74,55,63,13,0.66,3.0,105.0,0.66,,,
74,55,63,13,0.66,3.0,106.0,0.67,,,
74,55,63,13,0.66,3.0,106.0,0.67,,,
74,54,62,13,0.65,2.9,107.0,0.67,,,
73,54,61,13,0.65,2.9,108.0,0.67,,,
74,54,62,13,0.65,2.9,109.0,0.67,,,
74,55,62,13,0.64,2.9,109.0,0.66,,,
73,54,61,13,0.64,2.9,109.0,0.66,,,
73,54,61,13,0.64,2.9,109.0,0.65,,,
74,54,62,13,0.63,2.9,110.0,0.64,,,
75,55,63,13,0.63,2.8,110.0,0.63,,,
76,55,63,14,0.62,2.8,110.0,0.62,,,
75,55,63,14,0.62,2.8,110.0,0.61,,,
75,55,63,14,0.62,2.7,109.0,0.61,,,
75,55,63,14,0.61,2.7,109.0,0.6,,,
73,54,61,13,0.61,2.7,108.0,0.59,,,
74,54,62,13,0.61,2.7,108.0,0.59,,,
74,55,62,13,0.61,2.7,107.0,0.59,,,
74,55,62,13,0.61,2.7,107.0,0.59,,,
74,55,62,13,0.61,2.7,107.0,0.59,,,
74,55,62,13,0.61,2.7,107.0,0.59,,,
74,55,62,13,0.61,2.7,107.0,0.59,,,
74,54,62,13,0.62,2.7,107.0,0.59,,,
75,55,63,13,0.62,2.7,107.0,0.59,,,
75,55,63,13,0.63,2.7,108.0,0.6,,,
75,55,63,13,0.63,2.8,107.0,0.6,,,
76,55,63,13,0.63,2.8,107.0,0.61,,,
75,55,63,13,0.63,2.8,107.0,0.61,,,
75,55,63,13,0.63,2.8,107.0,0.62,,,
76,55,63,13,0.64,2.8,106.0,0.63,,,
74,55,62,13,0.64,2.8,106.0,0.63,,,
74,55,62,13,0.64,2.8,106.0,0.64,,,
75,55,63,13,0.64,2.8,106.0,0.64,,,
74,55,62,13,0.64,2.8,106.0,0.65,,,
74,54,62,13,0.64,2.8,105.0,0.66,,,
74,54,62,13,0.64,2.8,104.0,0.66,,,
74,54,62,13,0.64,2.8,103.0,0.66,,,
74,54,62,13,0.64,2.8,103.0,0.67,,,
74,54,62,13,0.64,2.8,103.0,0.68,,,
74,55,62,13,0.64,2.8,103.0,0.68,,,
75,55,63,13,0.65,2.8,104.0,0.69,,,
75,55,63,13,0.65,2.9,105.0,0.69,,,
76,56,64,13,0.65,2.9,105.0,0.7,,,
76,55,63,13,0.66,2.9,105.0,0.7,,,
76,55,63,13,0.66,2.9,105.0,0.7,,,
76,55,63,13,0.67,2.9,104.0,0.7,,,
76,55,63,13,0.67,2.9,104.0,0.71,,,
76,55,63,13,0.68,3.0,104.0,0.72,,,
75,55,63,13,0.68,3.0,104.0,0.72,,,
75,55,63,13,0.68,3.0,104.0,0.72,,,
69,52,58,13,0.68,3.0,104.0,0.72,,,
68,52,58,13,0.68,3.0,104.0,0.72,,,
68,52,58,13,0.69,3.0,104.0,0.72,,,
68,51,57,13,0.69,3.0,104.0,0.72,,,
68,51,57,13,0.69,3.0,104.0,0.73,,,
70,52,59,13,0.69,3.0,104.0,0.73,,,
69,52,58,13,0.69,3.0,104.0,0.73,,,
69,52,58,13,0.7,3.0,103.0,0.73,,,
69,52,58,13,0.7,3.0,104.0,0.73,,,
71,53,60,14,0.7,3.0,103.0,0.73,,,
72,54,61,14,0.7,3.0,102.0,0.74,,,
73,54,61,14,0.7,3.0,102.0,0.74,,,
72,53,60,14,0.7,3.0,101.0,0.74,,,
72,53,60,14,0.71,3.0,101.0,0.74,,,
72,53,60,14,0.71,3.1,101.0,0.75,,,
71,53,60,14,0.71,3.1,102.0,0.75,,,
72,54,61,14,0.72,3.1,102.0,0.75,,,
71,53,60,14,0.72,3.1,103.0,0.76,,,
72,54,61,14,0.72,3.1,103.0,0.76,,,
70,53,59,14,0.72,3.1,103.0,0.77,,,
71,53,60,14,0.72,3.1,103.0,0.77,,,
70,53,59,14,0.72,3.1,103.0,0.78,,,
71,53,60,14,0.72,3.1,103.0,0.78,,,
71,53,60,13,0.72,3.1,103.0,0.79,,,
71,53,60,13,0.72,3.1,102.0,0.79,,,
71,53,60,13,0.73,3.2,102.0,0.79,,,
71,53,60,13,0.73,3.2,101.0,0.79,,,
69,52,58,13,0.73,3.2,101.0,0.79,,,
68,51,57,13,0.73,3.2,101.0,0.79,,,
69,52,58,13,0.73,3.2,100.0,0.8,,,
70,53,59,13,0.73,3.2,100.0,0.8,,,
71,53,60,13,0.73,3.2,101.0,0.8,,,
75,55,63,13,0.74,3.2,101.0,0.8,,,
71,53,60,13,0.74,3.3,103.0,0.8,,,
71,53,60,13,0.75,3.3,103.0,0.8,,,
71,53,60,13,0.75,3.3,103.0,0.8,,,
72,53,60,13,0.75,3.3,103.0,0.8,,,
72,53,60,13,0.75,3.3,103.0,0.8,,,
71,53,60,13,0.75,3.3,103.0,0.8,,,
71,53,60,13,0.75,3.3,103.0,0.8,,,
72,53,60,13,0.75,3.3,102.0,0.8,,,
73,54,61,13,0.75,3.3,101.0,0.8,,,
72,53,60,13,0.75,3.3,101.0,0.8,,,
72,53,60,13,0.76,3.3,101.0,0.8,,,
72,53,60,13,0.75,3.3,102.0,0.8,,,
72,53,60,13,0.75,3.3,103.0,0.8,,,
73,54,61,13,0.75,3.3,103.0,0.8,,,
73,54,61,13,0.75,3.3,103.0,0.8,,,
73,54,61,13,0.75,3.3,103.0,0.79,,,
73,54,61,13,0.75,3.3,103.0,0.79,,,
72,53,60,13,0.75,3.3,102.0,0.79,,,
71,53,60,13,0.75,3.3,102.0,0.79,,,
72,53,60,13,0.75,3.3,102.0,0.79,,,
72,53,60,13,0.75,3.3,102.0,0.79,,,
72,53,60,13,0.76,3.3,103.0,0.79,,,
72,53,60,13,0.75,3.3,104.0,0.79,,,
72,53,60,13,0.75,3.3,104.0,0.79,,,
72,53,60,13,0.75,3.3,106.0,0.79,,,
73,54,61,13,0.75,3.3,106.0,0.78,,,
73,54,61,13,0.75,3.3,106.0,0.78,,,
72,54,61,13,0.74,3.2,106.0,0.78,,,
72,54,61,13,0.74,3.2,107.0,0.78,,,
73,54,61,13,0.74,3.2,107.0,0.79,,,
72,54,61,13,0.73,3.2,107.0,0.79,,,
72,54,61,13,0.73,3.2,107.0,0.78,,,
72,53,60,13,0.73,3.2,107.0,0.78,,,
72,54,61,13,0.72,3.1,107.0,0.78,,,
71,53,60,13,0.72,3.1,106.0,0.77,,,
72,54,61,13,0.72,3.1,106.0,0.77,,,
73,54,61,13,0.72,3.1,105.0,0.76,,,
74,54,61,13,0.72,3.1,105.0,0.76,,,
74,54,61,13,0.72,3.1,105.0,0.76,,,
74,54,61,13,0.72,3.1,105.0,0.76,,,
74,55,62,13,0.72,3.1,105.0,0.76,,,
73,54,61,13,0.72,3.1,106.0,0.76,,,
73,54,61,13,0.73,3.1,107.0,0.76,,,
72,54,61,13,0.73,3.1,107.0,0.75,,,
72,54,61,13,0.73,3.1,106.0,0.75,,,
72,54,61,13,0.73,3.1,105.0,0.75,,,
72,54,61,13,0.74,3.1,105.0,0.75,,,
72,54,61,13,0.74,3.1,105.0,0.75,,,
72,54,61,13,0.74,3.1,105.0,0.76,,,
72,53,60,13,0.74,3.1,105.0,0.76,,,
71,53,60,13,0.74,3.1,104.0,0.76,,,
71,53,60,13,0.74,3.1,104.0,0.77,,,
71,53,60,13,0.74,3.1,104.0,0.77,,,
72,53,60,13,0.74,3.2,104.0,0.77,,,
72,54,61,13,0.74,3.2,105.0,0.78,,,
72,53,60,13,0.74,3.2,105.0,0.78,,,
72,53,60,13,0.74,3.2,107.0,0.79,,,
72,53,60,13,0.74,3.2,107.0,0.79,,,
73,54,61,13,0.74,3.1,107.0,0.79,,,
73,54,61,13,0.74,3.1,107.0,0.79,,,
72,54,61,13,0.74,3.1,107.0,0.79,,,
72,54,61,13,0.74,3.1,107.0,0.79,,,
72,54,61,13,0.74,3.1,106.0,0.79,,,
70,53,59,13,0.74,3.1,106.0,0.79,,,
70,53,59,13,0.73,3.1,106.0,0.79,,,
69,52,58,13,0.73,3.1,106.0,0.79,,,
69,52,58,13,0.74,3.1,106.0,0.79,,,
69,52,58,13,0.74,3.1,106.0,0.79,,,
68,52,58,13,0.74,3.1,105.0,0.79,,,
68,51,57,13,0.74,3.1,105.0,0.79,,,
67,51,57,13,0.74,3.1,105.0,0.8,,,
67,51,56,13,0.74,3.1,104.0,0.8,,,
67,51,56,13,0.74,3.1,104.0,0.8,,,
66,51,56,13,0.74,3.1,103.0,0.81,,,
67,51,56,13,0.74,3.1,103.0,0.81,,,
67,51,56,13,0.74,3.1,102.0,0.81,,,
68,52,57,13,0.75,3.1,101.0,0.82,,,
68,52,58,13,0.75,3.1,101.0,0.82,,,
68,52,58,13,0.75,3.2,100.0,0.83,,,
67,51,57,13,0.75,3.2,101.0,0.84,,,
67,51,56,13,0.76,3.2,101.0,0.84,,,
67,51,56,13,0.76,3.2,102.0,0.85,,,
68,51,57,13,0.76,3.2,102.0,0.85,,,
68,52,58,13,0.77,3.2,102.0,0.86,,,
68,52,58,13,0.77,3.2,102.0,0.86,,,
68,52,58,13,0.78,3.3,102.0,0.87,,,
69,52,58,13,0.78,3.3,102.0,0.87,,,
69,52,58,13,0.78,3.3,102.0,0.88,,,
69,52,58,13,0.78,3.3,103.0,0.88,,,
68,52,57,13,0.78,3.3,103.0,0.88,,,
68,51,58,13,0.78,3.3,103.0,0.88,,,
67,51,56,13,0.78,3.3,102.0,0.89,,,
68,51,56,13,0.78,3.2,102.0,0.89,,,
69,52,58,13,0.78,3.2,102.0,0.9,,,
69,52,58,13,0.78,3.2,102.0,0.9,,,
69,52,58,13,0.78,3.2,103.0,0.9,,,
69,52,58,13,0.78,3.2,103.0,0.9,,,
69,52,58,13,0.77,3.2,102.0,0.9,,,
69,52,58,13,0.77,3.2,102.0,0.9,,,
69,52,58,13,0.78,3.2,102.0,0.91,,,
69,52,58,13,0.78,3.2,102.0,0.91,,,
69,52,58,13,0.78,3.2,102.0,0.91,,,
71,53,59,14,0.78,3.2,102.0,0.91,,,
72,53,60,14,0.78,3.2,102.0,0.91,,,
72,54,60,14,0.78,3.2,101.0,0.91,,,
72,53,60,14,0.78,3.2,100.0,0.92,,,
71,53,59,14,0.79,3.2,100.0,0.92,,,
69,52,58,14,0.79,3.3,100.0,0.93,,,
69,52,58,13,0.79,3.3,100.0,0.96,,,
69,52,58,13,0.79,3.3,101.0,0.97,,,
69,52,58,13,0.8,3.3,102.0,1.0,,,
69,52,58,13,0.8,3.3,104.0,1.0,,,
69,52,58,13,0.8,3.3,104.0,1.0,,,
69,52,58,13,0.8,3.3,104.0,1.1,,,
70,52,58,13,0.8,3.3,103.0,1.1,,,
70,52,58,13,0.8,3.2,103.0,1.1,,,
69,52,58,13,0.8,3.2,104.0,1.1,,,
68,51,57,13,0.8,3.2,104.0,1.1,,,
69,52,58,13,0.8,3.2,104.0,1.1,,,
69,52,58,13,0.8,3.2,104.0,1.1,,,
70,53,59,13,0.79,3.1,104.0,1.1,,,
71,53,59,13,0.79,3.1,104.0,1.1,,,
72,53,60,13,0.79,3.1,105.0,1.1,,,
72,53,60,13,0.78,3.1,105.0,1.1,,,
71,53,59,13,0.78,3.1,106.0,1.1,,,
71,53,59,13,0.78,3.1,106.0,1.1,,,
72,54,60,13,0.77,3.1,106.0,1.1,,,
71,53,60,13,0.77,3.1,106.0,1.1,,,
74,54,61,13,0.77,3.1,105.0,1.1,,,
72,53,60,13,0.77,3.1,105.0,1.1,,,
73,54,61,13,0.77,3.1,105.0,1.1,,,
73,54,61,13,0.77,3.1,105.0,1.1,,,
73,54,61,13,0.77,3.1,104.0,1.1,,,
75,55,63,13,0.77,3.1,104.0,1.0,,,
70,52,58,13,0.77,3.1,104.0,1.0,,,
70,52,58,13,0.76,3.1,105.0,1.0,,,
70,52,58,13,0.76,3.1,105.0,1.0,,,
70,52,58,13,0.76,3.1,105.0,1.0,,,
70,52,58,13,0.76,3.1,104.0,1.0,,,
69,52,58,13,0.76,3.1,104.0,1.0,,,
69,52,58,13,0.77,3.1,104.0,1.0,,,
70,52,58,13,0.77,3.1,103.0,1.0,,,
70,52,58,13,0.77,3.2,102.0,1.0,,,
71,53,59,13,0.77,3.2,102.0,1.0,,,
72,53,60,13,0.77,3.2,103.0,1.0,,,
71,53,59,13,0.77,3.2,103.0,1.0,,,
71,53,59,13,0.77,3.2,104.0,1.0,,,
71,53,59,13,0.77,3.2,105.0,1.0,,,
71,53,59,13,0.77,3.2,106.0,1.0,,,
71,53,61,13,0.77,3.2,106.0,1.0,,,
71,53,60,13,0.77,3.2,105.0,1.0,,,
69,52,58,13,0.77,3.2,104.0,1.0,,,
69,52,58,13,0.77,3.1,104.0,1.0,,,
70,52,58,13,0.77,3.1,104.0,1.0,,,
69,52,58,13,0.77,3.1,104.0,1.0,,,
70,52,58,13,0.77,3.1,104.0,1.0,,,
70,53,59,13,0.77,3.1,103.0,1.0,,,
71,53,59,13,0.77,3.1,102.0,1.0,,,
71,53,59,13,0.77,3.1,102.0,1.0,,,
70,53,59,13,0.77,3.1,102.0,1.0,,,
68,52,57,13,0.77,3.1,102.0,1.0,,,
67,51,56,13,0.77,3.1,102.0,1.0,,,
67,51,56,13,0.77,3.1,102.0,1.0,,,
66,51,56,13,0.78,3.1,101.0,1.0,,,
67,51,56,13,0.78,3.1,101.0,1.0,,,
67,51,56,13,0.79,3.2,101.0,1.0,,,
67,51,56,13,0.79,3.2,101.0,1.0,,,
67,51,56,13,0.79,3.2,101.0,1.1,,,
67,51,56,13,0.8,3.2,100.0,1.1,,,
66,51,56,13,0.8,3.2,101.0,1.1,,,
66,51,56,13,0.8,3.2,101.0,1.1,,,
66,50,55,13,0.8,3.2,101.0,1.1,,,
66,50,55,13,0.8,3.2,101.0,1.1,,,
66,51,56,13,0.8,3.2,101.0,1.1,,,
66,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.8,3.2,102.0,1.1,,,
65,50,55,13,0.79,3.2,102.0,1.1,,,
65,50,55,13,0.79,3.1,103.0,1.1,,,
65,50,55,13,0.79,3.1,104.0,1.1,,,
66,51,56,13,0.79,3.1,104.0,1.1,,,
66,51,56,13,0.78,3.1,105.0,1.1,,,
66,51,56,13,0.78,3.1,105.0,1.1,,,
66,51,56,13,0.77,3.1,105.0,1.1,,,
67,51,56,13,0.77,3.1,105.0,1.1,,,
65,50,55,13,0.77,3.1,105.0,1.0,,,
65,50,55,13,0.76,3.0,103.0,1.0,,,
65,50,55,13,0.76,3.0,103.0,1.0,,,
67,51,56,13,0.76,3.0,102.0,1.0,,,
66,51,56,13,0.77,3.0,102.0,1.0,,,
66,51,56,13,0.77,3.0,102.0,1.0,,,
66,50,55,13,0.77,3.0,102.0,1.0,,,
66,51,56,13,0.78,3.0,102.0,1.0,,,
66,50,55,13,0.78,3.1,101.0,1.0,,,
65,50,55,13,0.79,3.1,101.0,1.0,,,
65,50,55,13,0.79,3.1,100.0,1.0,,,
65,50,55,13,0.8,3.1,99.0,1.0,,,
65,50,55,13,0.8,3.1,99.0,1.0,,,
68,51,57,13,0.81,3.1,99.0,1.0,,,
68,52,57,13,0.81,3.1,99.0,1.1,,,
68,52,57,13,0.81,3.1,100.0,1.1,,,
68,52,57,13,0.82,3.1,100.0,1.1,,,
68,52,57,13,0.82,3.1,101.0,1.1,,,
69,52,58,13,0.82,3.1,101.0,1.1,,,
68,52,57,13,0.82,3.1,101.0,1.1,,,
67,51,56,13,0.82,3.1,100.0,1.1,,,
66,51,56,13,0.82,3.1,100.0,1.1,,,
66,51,56,13,0.82,3.1,99.0,1.1,,,
66,50,55,13,0.82,3.1,100.0,1.1,,,
66,51,56,13,0.82,3.1,100.0,1.1,,,
67,51,57,13,0.82,3.1,100.0,1.1,,,
67,51,56,13,0.82,3.1,101.0,1.1,,,
66,51,56,13,0.82,3.1,101.0,1.1,,,
67,51,56,13,0.82,3.1,101.0,1.1,,,
67,51,56,14,0.82,3.1,101.0,1.1,,,
67,51,56,14,0.82,3.1,101.0,1.1,,,
68,51,57,14,0.82,3.1,100.0,1.1,,,
69,52,58,14,0.82,3.1,100.0,1.1,,,
70,52,58,14,0.82,3.1,101.0,1.1,,,
69,52,58,14,0.82,3.1,101.0,1.1,,,
69,52,58,14,0.82,3.1,101.0,1.1,,,
70,52,58,14,0.82,3.1,101.0,1.1,,,
70,52,58,14,0.81,3.1,101.0,1.1,,,
70,52,58,14,0.82,3.1,101.0,1.0,,,
70,52,58,14,0.82,3.1,101.0,1.0,,,
71,53,60,14,0.82,3.1,102.0,1.0,,,
70,53,59,14,0.82,3.1,101.0,1.0,,,
70,53,59,14,0.82,3.1,101.0,1.0,,,
70,52,59,13,0.81,3.1,101.0,1.0,,,
70,53,59,13,0.81,3.1,101.0,1.0,,,
70,53,59,13,0.81,3.1,101.0,1.0,,,
71,53,60,13,0.81,3.1,101.0,1.0,,,
71,53,60,13,0.81,3.1,101.0,1.0,,,
71,53,60,13,0.81,3.1,101.0,1.0,,,
71,53,60,13,0.81,3.1,101.0,1.0,,,
70,52,59,13,0.81,3.1,101.0,1.0,,,
